Checked,Index,Unique ID,Output Date/Time,Agency,Site Name,Page Name,URL,Page View URL,Last Two - Side by Side,Latest to Base - Side by Side,Date Found - Latest,Date Found - Base,Diff length,Diff hash,Who Found This?,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,Choose from drop down menu,,Leave blank (used on Patterns sheet),Further Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1345,f46088cc-d0de-49b0-a0a5-ba301a3630fc,2017-03-08 15:10:38 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-5,KCBX Fenceline Air Monitoring Data | Petroleum Coke on Chicago's South Side | US EPA,https://www.epa.gov/petroleum-coke-chicago/kcbx-fenceline-air-monitoring-data,https://versionista.com/73996/6189429/,https://versionista.com/73996/6189429/10215532:0/,https://versionista.com/73996/6189429/10215532:9455002/,3/5/2017 6:04:00,1/18/2017 1:19:00,9518,853608308,Sara,,y,,,,,,,,,,,y,,,,,,Air Quality ,State's Rights ,,"Monitoring of south terminal ended, could just be standard though",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1405,2feeb0dc-9407-4964-81f4-21d7fcaf3355,2017-03-08 15:11:36 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-7-midwest,Water in the Midwest | EPA in Kansas | US EPA,https://www.epa.gov/ks/water-midwest,https://versionista.com/73998/6189780/,https://versionista.com/73998/6189780/10252922:0/,https://versionista.com/73998/6189780/10252922:9456732/,3/7/2017 20:13:00,1/18/2017 4:04:00,6830,4126940696,Sara,,,,y,,,,,,,,,y,,y,,,,Water Quality ,Regulation,,Safe Drinking Water Act link removals (info sheet from Dec. 2016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1413,e7f42ebd-a8b4-4437-9bbb-b7daf5a27ff5,2017-03-08 15:12:37 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-8-mountains-and-plains,Environmental Protection in Indian Country | US EPA,https://www.epa.gov/indian/whereyoulive/region8.htm,https://versionista.com/73999/6185946/,https://versionista.com/73999/6185946/10227245:0/,https://versionista.com/73999/6185946/10227245:9412809/,3/6/2017 5:39:00,1/16/2017 0:10:00,2216,2345544383,Sara,,,,,,,,,,,,y,,,y,,,,Tribal program,,,"Removed news and events and put ""coming soon"" - seems different than normal news updates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1278,585f093d-15ae-4334-a086-431468a58db5,2017-03-08 15:08:02 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-10-pacific-northwest,About the Columbia River: Above Grand Coulee Dam | Columbia River | US EPA,https://www.epa.gov/columbiariver/about-columbia-river-above-grand-coulee-dam,https://versionista.com/74001/6248332/,https://versionista.com/74001/6248332/10246281:0/,https://versionista.com/74001/6248332/10246281:9483861/,3/7/2017 8:31:00,1/19/2017 9:56:00,24359,1821340522,Sara,,y,,,,,,,,,,,,y,y,,,,Water Quality ,State's Rights ,,Information removed about Columbia River Basin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,950,8f1a9c9f-978a-4100-96f5-4cbd9a573cef,2017-03-15 14:04:27 -0400,EPA,EPA - epa.gov/aboutepa/epa-region-6-south-central,Water in Texas | EPA in Texas | US EPA,https://www.epa.gov/tx/water-texas,https://versionista.com/73997/6189637/,https://versionista.com/73997/6189637/10366251:0/,https://versionista.com/73997/6189637/10366251:9455750/,3/14/2017 7:20:00,1/18/2017 2:34:00,18905,1555024343,Sara,,,,y,,,,,,,,,,,,,,,Water Quality ,State's Rights ,,Link for public notices removed (could just be that there are none),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,927,0705afc1-2398-4ac6-b6ae-8089a8a1b6c3,2017-03-15 14:04:15 -0400,EPA,EPA - epa.gov/aboutepa/epa-region-5,S.H. Bell Complaint | EPA in Illinois | US EPA,https://www.epa.gov/petroleum-coke-chicago/sh-bell-complaint,https://versionista.com/73996/6189428/,https://versionista.com/73996/6189428/10334062:0/,https://versionista.com/73996/6189428/10334062:9455029/,3/12/2017 9:39:00,1/18/2017 1:21:00,6400,473447309,Sara,,,,y,,,,,,,,,,y,y,,,,Coal and Power Plants ,Emissions ,,Removal of link (and page?) for petroleum coke in Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1401,23980898-39aa-4516-87ac-7397211069b8,2017-03-15 14:18:15 -0400,OSHA,OSHA - osha.gov,Commonly Used Statistics | Occupational Safety and Health Administration,https://www.osha.gov/oshstats/commonstats.html,https://versionista.com/74340/6240131/,https://versionista.com/74340/6240131/10377761:0/,https://versionista.com/74340/6240131/10377761:9496061/,3/14/2017 22:13:00,1/19/2017 22:47:00,886,18708162,Madelaine,y,y,y,,,,,,,,,,,y,y,y,,,Employee Rights ,,,OSHA Data Stastics Changes - Including Budget and Number of Inspectors ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1403,048a92e8-8cca-45b0-b43f-3fb855d3eeb8,2017-03-15 14:18:17 -0400,OSHA,OSHA - osha.gov,Safety and Health Topics | Agricultural Operations | Occupational Safety and Health Administration,https://www.osha.gov/dsg/topics/agriculturaloperations/index.html,https://versionista.com/74340/6227393/,https://versionista.com/74340/6227393/10360046:0/,https://versionista.com/74340/6227393/10360046:9496944/,3/14/2017 0:42:00,1/20/2017 0:04:00,3240,912910736,Madelaine,y,y,,y,,,,,,,,,,y,y,y,,,Employee Rights ,,,"Removal of Links, Change in Language",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,94f5d2fa-94af-422d-b2c0-3f6769f44e12,2017-03-15 16:48:26 -0400,Data.gov,Data.gov,Datasets - Data.gov,https://catalog.data.gov/dataset?_organization_limit=0&organization=doe-gov&groups=climate5434,https://versionista.com/74487/6243837/,https://versionista.com/74487/6243837/10382934:0/,https://versionista.com/74487/6243837/10382934:9475852/,3/15/2017 4:14:00,1/19/2017 3:02:00,2/3/2005 0:00:00,###############################################################################################################################################################################################################################################################,Madelaine,y,y,,y,,,,,,,,,y,y,y,,,,Climate Change ,Regulation,,"Data Set Reformatting, Removal of Climate links and PDFs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,643,5bc38f58-6fd0-43d5-90a7-d00af514cc21,2017-03-19 17:47:57 -0400,EPA,EPA - epa.gov,United States Environmental Protection Agency | US EPA,https://www.epa.gov/,https://versionista.com/72125/6071199/,https://versionista.com/72125/6071199/10401763:0/,https://versionista.com/72125/6071199/10401763:9098197/,3/16/2017 3:56:00,12/23/2016 13:46:00,9559,1320686944,Adam,y,y,,,,,,,,,,,,y,,,,,Air Quality ,Emissions ,,EPA Re-examine 2022-2025 Emmission Standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,665,96ed4082-d034-4f91-b45c-15d3d7dfbaf4,2017-03-19 17:45:56 -0400,EPA,EPA - epa.gov,Regulatory Information by Topic: Toxic Substances | Regulatory Information By Topic | US EPA,https://www.epa.gov/regulatory-information-topic/regulatory-information-topic-toxic-substances,https://versionista.com/72125/6071467/,https://versionista.com/72125/6071467/10424182:0/,https://versionista.com/72125/6071467/10424182:9100339/,3/17/2017 8:43:00,12/23/2016 16:10:00,18903,3197358555,Adam,y,y,,,,,,,y,,,y,,y,,,,,Climate Change ,Accessibility (decrease) ,,"Text referencing 'White House releases North American Climate, Clean Energy, and Environment Partnership Action Plan' removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,666,a5ec53a8-1284-48ab-a256-3b2712ba4231,2017-03-19 17:43:13 -0400,EPA,EPA - epa.gov,Frequent Questions about Landfill Gas | Landfill Methane Outreach Program (LMOP) | US EPA,https://www.epa.gov/lmop/frequent-questions-about-landfill-gas,https://versionista.com/72125/6071731/,https://versionista.com/72125/6071731/10455527:0/,https://versionista.com/72125/6071731/10455527:9102202/,3/19/2017 4:10:00,12/23/2016 18:44:00,19024,302753227,Adam,y,y,,,,,,,y,,,,,y,,,,,Air Quality ,Regulation,,Language more pro-business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,799,520a89fc-81d3-430e-a0b2-52942f405e19,2017-03-19 18:09:00 -0400,EPA,EPA - epa.gov/aboutepa/about-office-solid-waste-and-emergency-response-oswer,Brownfields | US EPA,https://www.epa.gov/brownfields,https://versionista.com/74002/6190379/,https://versionista.com/74002/6190379/10402434:0/,https://versionista.com/74002/6190379/10402434:9474620/,3/16/2017 4:39:00,1/19/2017 1:43:00,3413,3543499470,Adam,y,y,,,,,,,y,,,,,y,,,,,Toxic Substances ,Mitigation ,,Brownfields language softened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,762,73fec3e4-d53a-4980-aca3-66e3f8ba745e,2017-03-19 17:51:18 -0400,EPA,EPA - epa.gov/aboutepa/about-office-international-and-tribal-affairs-oita,EPA's Role in the International Maritime Organization (IMO) | International Cooperation | US EPA,https://www.epa.gov/international-cooperation/epas-role-international-maritime-organization-imo,https://versionista.com/74003/6231135/,https://versionista.com/74003/6231135/10392905:0/,https://versionista.com/74003/6231135/10392905:9477347/,3/15/2017 18:14:00,1/19/2017 4:31:00,2598,401469788,Adam,y,y,,,,,,,y,,,,,y,,,,,Water Quality ,International,,"Language softenened 'More stringent, legally enforceable' to 'New'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,839,deec2cd1-2e5a-4e69-9d5a-1e03bd9477e4,2017-03-20 11:58:53 -0400,NASA,NASA - science.nasa.gov - SMD: ES Primer,Open Data | openNASA,https://open.nasa.gov/open-data/,https://versionista.com/74296/6217922/,https://versionista.com/74296/6217922/10437809:0/,https://versionista.com/74296/6217922/10437809:9433495/,3/18/2017 1:02:00,1/17/2017 6:00:00,5106,2525906284,Adam,y,y,,,,,,,,,,,,y,,,,,Climate Change ,Accessibility (decrease) ,,Word 'Climate' removed - seems significant in this context,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
